payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
4482971,70368974,476800,12880,ONLINE,PAID
4482973,70369027,786800,21240,ONLINE,PAID
4482976,70369094,117600,1760,ONLINE,PAID
4482977,70369094,100000,0,VOUCHER,PAID
4482978,70369097,303200,4560,ONLINE,PAID
4482979,70369099,210800,3160,ONLINE,PAID
4482983,70369111,165880,2480,ONLINE,PAID
4482985,70369121,380400,5720,ONLINE,PAID
4482986,70369122,227200,6120,ONLINE,PAID
4482989,70369149,271200,7320,ONLINE,PAID
4483248,70369167,381600,0,MEAL_BENEFIT,PAID
4482993,70369213,319600,4160,ONLINE,PAID
4482996,70369250,79200,1200,ONLINE,PAID
4483000,70369339,427200,11520,ONLINE,PAID
4483007,70369438,147200,0,VOUCHER_STORE,PAID
4483008,70369468,354400,5320,ONLINE,PAID
4483009,70369472,263200,3960,ONLINE,PAID
4483041,70369484,334400,5000,ONLINE,PAID
4483012,70369489,566800,15320,ONLINE,PAID
4483014,70369494,135200,2040,ONLINE,PAID
4483015,70369494,40000,0,VOUCHER,PAID
4483256,70369536,458400,6200,DEBIT,PAID
4483017,70369598,287600,0,ONLINE,PAID
4483018,70369602,533200,14400,ONLINE,PAID
4483019,70369603,787200,21240,ONLINE,PAID
4483020,70369604,631000,17040,ONLINE,PAID
4483025,70369698,417000,11240,ONLINE,PAID
4483029,70369757,427200,0,ONLINE,PAID
4483267,70369759,737600,11080,DEBIT,PAID
4483031,70369768,393600,10640,ONLINE,PAID
4483032,70369769,365200,9880,ONLINE,PAID
4483035,70369801,533200,14400,ONLINE,PAID
4483042,70369862,181200,2720,ONLINE,PAID
4483043,70369862,40000,0,VOUCHER,PAID
4483044,70369868,498400,13440,ONLINE,PAID
4483051,70369974,271600,3520,ONLINE,PAID
4483053,70369993,162400,2280,ONLINE,PAID
4483287,70369993,134800,0,MEAL_BENEFIT,PAID
4483057,70370045,395600,7920,ONLINE,PAID
4483058,70370068,735800,19880,ONLINE,PAID
4483059,70370069,391400,5880,ONLINE,PAID
4483060,70370090,986200,26640,ONLINE,PAID
4483064,70370226,515600,13920,ONLINE,PAID
4483065,70370228,151600,2280,ONLINE,PAID
4483066,70370270,278400,4160,ONLINE,PAID
4483068,70370337,360760,5400,ONLINE,PAID
4483078,70370655,186800,2800,ONLINE,PAID
4483075,70370672,578800,15640,ONLINE,PAID
4483076,70370677,631200,17040,ONLINE,PAID
4483077,70370694,439200,11840,ONLINE,PAID
4483081,70370780,417000,11240,ONLINE,PAID
4483083,70370848,500800,35040,ONLINE,PAID
4483085,70370856,135200,2040,ONLINE,PAID
4483086,70370856,40000,0,VOUCHER,PAID
4483091,70370937,109600,1640,ONLINE,PAID
4483092,70370937,40000,0,VOUCHER,PAID
4483095,70370989,319200,8600,ONLINE,PAID
4483099,70371017,131200,1960,ONLINE,PAID
4483101,70371034,792800,21400,ONLINE,PAID
4483286,70371215,600400,8400,DEBIT_STORE,PAID
4483296,70371267,139600,0,MEAL_BENEFIT,PAID
4483108,70371320,395600,5920,ONLINE,PAID
4483112,70371390,179200,3600,ONLINE,PAID
4483118,70371467,198800,5360,ONLINE,PAID
4483119,70371468,347200,9360,ONLINE,PAID
4483122,70371557,86800,1320,ONLINE,PAID
4483123,70371557,40000,0,VOUCHER,PAID
4483124,70371588,137600,2080,ONLINE,PAID
4483132,70371923,227200,6120,ONLINE,PAID
4483284,70371959,409200,0,MEAL_BENEFIT,PAID
4483134,70372066,424600,11480,ONLINE,PAID
4483136,70372127,691000,18640,ONLINE,PAID
4483138,70372157,383600,5760,ONLINE,PAID
4483139,70372213,234000,3520,ONLINE,PAID
4483144,70372269,396400,27760,ONLINE,PAID
4483146,70372339,271200,3800,ONLINE,PAID
4483145,70372340,533200,7960,ONLINE,PAID
4483149,70372387,515600,13920,ONLINE,PAID
4483238,70372545,220800,3080,CREDIT,PAID
4483155,70372552,238000,3560,ONLINE,PAID
4483217,70372684,152000,2280,DEBIT,PAID
4483166,70372769,666400,10000,ONLINE,PAID
4483167,70372803,870800,23520,ONLINE,PAID
4483171,70373094,151600,2280,ONLINE,PAID
4483176,70373314,477000,12880,ONLINE,PAID
4483179,70373392,612000,16520,ONLINE,PAID
4483181,70373447,616600,16640,ONLINE,PAID
4483185,70373488,338800,5080,ONLINE,PAID
4483191,70374160,407200,11000,ONLINE,PAID
4483196,70374330,199200,3000,ONLINE,PAID
4483213,70374386,919560,13800,ONLINE,PAID
4483228,70376326,398800,6000,ONLINE,PAID
4483229,70376330,91600,1360,ONLINE,PAID
4483235,70376595,163200,2440,ONLINE,PAID
4483236,70376595,48000,0,VOUCHER,PAID
4483252,70378190,219200,3280,ONLINE,PAID
4483253,70378190,40000,0,VOUCHER,PAID
4483298,70378348,105600,1600,CREDIT,PAID
4483254,70378400,96000,1440,ONLINE,PAID
4483257,70378658,168000,2520,ONLINE,PAID
4483259,70378726,93200,1400,ONLINE,PAID
4483260,70378726,40000,0,VOUCHER,PAID
4483262,70378809,193600,2920,ONLINE,PAID
4483263,70378809,40000,0,VOUCHER,PAID
4483293,70379084,167200,2520,DEBIT,PAID
4483271,70379545,85600,1280,ONLINE,PAID
4483272,70379545,20000,0,VOUCHER,PAID
4483273,70379776,20000,0,VOUCHER,PAID
4483294,70379776,121600,1840,CREDIT,PAID
4483283,70380147,96000,1440,ONLINE,PAID
4483288,70380190,212000,3200,ONLINE,PAID
4483300,70383785,168000,2520,ONLINE,PAID
4483301,70384182,264000,3960,ONLINE,PAID
4483303,70384545,264000,3960,ONLINE,PAID
4483304,70384802,163600,2440,ONLINE,PAID
4483307,70388949,219600,3280,ONLINE,PAID
4483308,70391814,140000,2120,ONLINE,PAID
4483309,70391986,48000,720,ONLINE,PAID
4483316,70418364,406600,8120,ONLINE,PAID
4483320,70418743,279600,5600,CREDIT,PAID
4483375,70418789,567600,8520,DEBIT,PAID
4483325,70418820,79640,1600,ONLINE,PAID
4483326,70418826,491600,9840,ONLINE,PAID
4483332,70419058,99600,1480,ONLINE,PAID
4483333,70419058,40000,0,VOUCHER,PAID
4483342,70419494,310360,4640,ONLINE,PAID
4483347,70419690,123200,1840,ONLINE,PAID
4483348,70419690,40000,0,VOUCHER,PAID
4483349,70419893,362800,5440,ONLINE,PAID
4483351,70419897,135600,2040,ONLINE,PAID
4483353,70420320,196120,2960,ONLINE,PAID
4483354,70420327,643200,17360,ONLINE,PAID
4483811,70420332,1116400,22320,CREDIT,PAID
4483506,70420334,159600,2080,DEBIT,PAID
4483358,70420540,513600,6680,ONLINE,PAID
4483359,70420542,427200,11520,ONLINE,PAID
4483821,70420546,110800,1680,DEBIT,PAID
4483362,70420548,119600,1800,ONLINE,PAID
4483363,70420581,530800,14320,ONLINE,PAID
4483367,70420667,680800,18400,ONLINE,PAID
4483369,70420707,123200,1840,ONLINE,PAID
4483370,70420709,560600,15120,ONLINE,PAID
4483373,70420718,95600,1440,ONLINE,PAID
4483374,70420718,40000,0,VOUCHER,PAID
4483376,70420801,671000,18120,ONLINE,PAID
4483377,70420816,91600,1360,ONLINE,PAID
4483379,70420859,470800,12720,ONLINE,PAID
4484551,70420975,441600,6200,CREDIT_STORE,PAID
4483389,70420984,581200,15680,ONLINE,PAID
4487317,70420999,916000,13760,CREDIT_STORE,PAID
4483392,70421099,646800,17480,ONLINE,PAID
4483394,70421243,1219840,18280,ONLINE,PAID
4483395,70421261,119600,1560,ONLINE,PAID
4483397,70421313,249960,3760,ONLINE,PAID
4483402,70421482,166720,2520,ONLINE,PAID
4483411,70421771,148800,2240,ONLINE,PAID
4483412,70421772,628600,16960,ONLINE,PAID
4483413,70421779,107600,1600,ONLINE,PAID
4483419,70421915,103600,1560,ONLINE,PAID
4483420,70422020,490400,7320,ONLINE,PAID
4487744,70422030,559600,0,MEAL_BENEFIT,PAID
4483421,70422032,347200,9360,ONLINE,PAID
4483422,70422034,347200,9360,ONLINE,PAID
4483423,70422035,671000,18120,ONLINE,PAID
4483424,70422037,191200,2880,ONLINE,PAID
4483425,70422039,796000,21480,ONLINE,PAID
4483430,70422065,299200,8080,ONLINE,PAID
4483434,70422231,183600,2760,ONLINE,PAID
4483435,70422231,20000,0,VOUCHER,PAID
4483446,70422810,290800,4360,ONLINE,PAID
4483447,70422840,970800,26200,ONLINE,PAID
4483448,70422891,214800,3240,ONLINE,PAID
4483449,70422891,40000,0,VOUCHER,PAID
4483453,70422952,630000,17000,ONLINE,PAID
4483454,70422965,299600,8080,ONLINE,PAID
4483456,70422978,185200,2600,ONLINE,PAID
4505542,70423008,1060000,15920,STORE_DIRECT_PAYMENT,PAID
4483461,70423069,1002400,27080,ONLINE,PAID
4483463,70423177,693800,18720,ONLINE,PAID
4483464,70423177,47600,0,VOUCHER,PAID
4483465,70423203,397000,10720,ONLINE,PAID
4483466,70423242,427200,11520,ONLINE,PAID
4483467,70423273,98800,1480,ONLINE,PAID
4483469,70423275,608800,16440,ONLINE,PAID
4483471,70423278,622800,16800,ONLINE,PAID
4483472,70423279,426400,6400,ONLINE,PAID
4483476,70423289,83600,1680,ONLINE,PAID
4483479,70423293,319200,8600,ONLINE,PAID
4483480,70423296,417000,11240,ONLINE,PAID
4483487,70423321,119600,1800,ONLINE,PAID
4483489,70423348,599600,12000,ONLINE,PAID
4483493,70423392,119200,1560,ONLINE,PAID
4483494,70423438,246800,6680,ONLINE,PAID
4483498,70423481,621200,16760,ONLINE,PAID
4483504,70423517,235200,6360,ONLINE,PAID
4483507,70423559,141960,2120,ONLINE,PAID
4483512,70423612,825000,22280,ONLINE,PAID
4483513,70423613,554800,14960,ONLINE,PAID
4483515,70423638,558400,15080,ONLINE,PAID
4483516,70423662,213600,3200,ONLINE,PAID
4483517,70423666,653200,17640,ONLINE,PAID
4483518,70423667,646400,17440,ONLINE,PAID
4483519,70423669,746400,20160,ONLINE,PAID
4483520,70423689,48000,0,VOUCHER,PAID
4483984,70423689,299640,4480,DEBIT,PAID
4483521,70423708,499600,13480,ONLINE,PAID
4483524,70423727,269960,4040,ONLINE,PAID
4483525,70423740,306000,3960,ONLINE,PAID
4483929,70423751,563600,8440,CREDIT,PAID
4483531,70423842,520600,14040,ONLINE,PAID
4483532,70423843,1179200,31840,ONLINE,PAID
4483533,70423885,1311600,35400,ONLINE,PAID
4483535,70423891,334800,5040,ONLINE,PAID
4483536,70423891,40000,0,VOUCHER,PAID
4483537,70423912,347200,9360,ONLINE,PAID
4483540,70423946,363200,5080,ONLINE,PAID
4483541,70423952,207600,2680,ONLINE,PAID
4483542,70423976,314400,4400,ONLINE,PAID
4483543,70423993,103200,1560,ONLINE,PAID
4483544,70423993,40000,0,VOUCHER,PAID
4483546,70424015,591200,15960,ONLINE,PAID
4483550,70424058,608400,12160,ONLINE,PAID
4483554,70424197,619600,12400,ONLINE,PAID
4483555,70424200,894800,24160,ONLINE,PAID
4483558,70424232,621200,16760,ONLINE,PAID
4483559,70424233,982200,26520,ONLINE,PAID
4483560,70424306,828400,22360,ONLINE,PAID
4483562,70424348,946400,25560,ONLINE,PAID
4483563,70424390,158800,2400,ONLINE,PAID
4483565,70424423,581200,15680,ONLINE,PAID
4483568,70424465,135600,2040,ONLINE,PAID
4483572,70424511,91600,1360,ONLINE,PAID
4483573,70424511,20000,0,VOUCHER,PAID
4483577,70424717,326800,8840,ONLINE,PAID
4483579,70424775,645600,17440,ONLINE,PAID
4483584,70424882,921600,13840,ONLINE,PAID
4483585,70424917,553200,14920,ONLINE,PAID
4483589,70425075,286800,7760,ONLINE,PAID
4483590,70425077,578800,15640,ONLINE,PAID
4483591,70425122,510800,13800,ONLINE,PAID
4483593,70425166,397000,10720,ONLINE,PAID
4483596,70425231,852200,23000,ONLINE,PAID
4483599,70425366,135600,2040,ONLINE,PAID
4483602,70425398,699600,18880,ONLINE,PAID
4483603,70425447,254800,3320,ONLINE,PAID
4483604,70425462,474800,7120,ONLINE,PAID
4483607,70425529,343600,9280,ONLINE,PAID
4483608,70425532,347200,9360,ONLINE,PAID
4483610,70425660,485200,13120,ONLINE,PAID
4483612,70425685,821200,22160,ONLINE,PAID
4483613,70425688,1192880,17880,ONLINE,PAID
4483614,70425690,578000,8080,ONLINE,PAID
4483618,70425797,238800,3600,ONLINE,PAID
4483625,70425876,746400,20160,ONLINE,PAID
4483626,70425877,398800,10760,ONLINE,PAID
4483627,70425878,878000,23720,ONLINE,PAID
4483628,70425881,231960,3480,ONLINE,PAID
4483629,70425881,48000,0,VOUCHER,PAID
4484234,70425989,347200,4680,DEBIT,PAID
4483636,70426061,155200,2320,ONLINE,PAID
4483639,70426081,115600,1720,ONLINE,PAID
4483640,70426081,20000,0,VOUCHER,PAID
4483642,70426154,935600,25280,ONLINE,PAID
4483643,70426155,164000,2480,ONLINE,PAID
4483644,70426155,48000,0,VOUCHER,PAID
4483647,70426158,669200,18080,ONLINE,PAID
4483648,70426180,365960,5480,ONLINE,PAID
4483654,70426220,249600,3480,ONLINE,PAID
4483656,70426246,580800,15680,ONLINE,PAID
4483660,70426269,808800,21840,ONLINE,PAID
4483663,70426277,486800,13160,ONLINE,PAID
4483668,70426404,257600,6960,ONLINE,PAID
4483671,70426409,429200,11600,ONLINE,PAID
4483672,70426444,801200,21640,ONLINE,PAID
4483674,70426446,1041600,28120,ONLINE,PAID
4483675,70426447,636800,17200,ONLINE,PAID
4483677,70426479,480800,13000,ONLINE,PAID
4483678,70426479,40000,0,VOUCHER,PAID
4483682,70426590,489600,7360,ONLINE,PAID
4483683,70426657,271200,7320,ONLINE,PAID
4483684,70426660,155200,2320,ONLINE,PAID
4483685,70426660,20000,0,VOUCHER,PAID
4483687,70426661,875000,23640,ONLINE,PAID
4484395,70426761,206400,2680,DEBIT,PAID
4483707,70426839,196800,2760,ONLINE,PAID
4483710,70426844,427200,11520,ONLINE,PAID
4483721,70426885,676400,18280,ONLINE,PAID
4483723,70426888,639200,17240,ONLINE,PAID
4483725,70426890,486800,13160,ONLINE,PAID
4483726,70426892,746400,20160,ONLINE,PAID
4483729,70426900,299200,8080,ONLINE,PAID
4483730,70426902,374400,5600,ONLINE,PAID
4483732,70426910,159600,2400,ONLINE,PAID
4483733,70426914,95600,1440,ONLINE,PAID
4483734,70426915,107600,1600,ONLINE,PAID
4483735,70426921,617200,16680,ONLINE,PAID
4483736,70426936,347200,9360,ONLINE,PAID
4483737,70426956,402800,6040,ONLINE,PAID
4483739,70426983,375200,5640,ONLINE,PAID
4483744,70427017,305960,4600,ONLINE,PAID
4483748,70427108,695760,10440,ONLINE,PAID
4483749,70427118,534800,14440,ONLINE,PAID
4483755,70427229,857200,23160,ONLINE,PAID
4484831,70427306,238800,0,MEAL_BENEFIT,PAID
4483762,70427396,1086800,29360,ONLINE,PAID
4483763,70427412,343200,9280,ONLINE,PAID
4483764,70427413,298800,8080,ONLINE,PAID
4483767,70427440,135200,2040,ONLINE,PAID
4483768,70427474,968000,26120,ONLINE,PAID
4483769,70427482,219200,3280,ONLINE,PAID
4483770,70427499,239600,3120,ONLINE,PAID
4483771,70427501,310400,4640,ONLINE,PAID
4483772,70427502,434000,6080,ONLINE,PAID
4483776,70427531,662400,17880,ONLINE,PAID
4483779,70427565,520600,14040,ONLINE,PAID
4483780,70427601,454800,12280,ONLINE,PAID
4483783,70427638,112000,2240,ONLINE,PAID
4483787,70427679,347200,9360,ONLINE,PAID
4484329,70427681,460800,6440,DEBIT,PAID
4483788,70427682,470800,12720,ONLINE,PAID
4483789,70427709,80000,0,VOUCHER,CHARGEBACK
4483792,70427737,585200,15800,ONLINE,PAID
4483797,70427915,276800,3880,ONLINE,PAID
4483798,70427917,117600,1760,ONLINE,PAID
4483800,70427940,167200,2520,ONLINE,PAID
4483801,70427940,20000,0,VOUCHER,PAID
4483803,70427941,48000,0,VOUCHER,PAID
4485722,70427941,199200,3000,DEBIT,PAID
4483802,70427942,856000,23120,ONLINE,PAID
4483805,70427945,357600,9640,ONLINE,PAID
4483812,70428006,159200,2400,ONLINE,PAID
4483815,70428068,470800,12720,ONLINE,PAID
4483820,70428102,167600,2520,ONLINE,PAID
4483823,70428106,347200,9360,ONLINE,PAID
4483825,70428108,565960,8480,ONLINE,PAID
4483833,70428195,584600,15800,ONLINE,PAID
4483835,70428222,347200,9360,ONLINE,PAID
4483836,70428251,510800,7680,ONLINE,PAID
4483838,70428278,281600,4200,ONLINE,PAID
4483840,70428310,287600,7760,ONLINE,PAID
4483842,70428338,347200,9360,ONLINE,PAID
4483843,70428358,327200,8840,ONLINE,PAID
4483847,70428385,186800,2440,ONLINE,PAID
4483849,70428398,243960,3640,ONLINE,PAID
4483850,70428402,301200,8120,ONLINE,PAID
4483851,70428432,124000,2480,ONLINE,PAID
4483853,70428475,460000,6920,ONLINE,PAID
4483856,70428549,371200,5560,ONLINE,PAID
4483857,70428553,103600,2080,ONLINE,PAID
4483859,70428615,262400,7080,ONLINE,PAID
4483861,70428672,595600,16080,ONLINE,PAID
4484350,70428674,175200,3320,CREDIT,PAID
4483862,70428737,138600,2080,ONLINE,PAID
4483865,70428792,674400,18200,ONLINE,PAID
4483868,70428877,483600,13040,ONLINE,PAID
4483870,70428880,578800,15640,ONLINE,PAID
4483871,70428970,434800,11720,ONLINE,PAID
4483872,70429033,545600,14720,ONLINE,PAID
4483873,70429034,696400,18800,ONLINE,PAID
4483876,70429094,254800,3560,ONLINE,PAID
4483881,70429291,706400,19080,ONLINE,PAID
4483882,70429292,586800,15840,ONLINE,PAID
4483883,70429293,923600,13840,ONLINE,PAID
4483884,70429296,238800,3600,ONLINE,PAID
4483885,70429296,40000,0,VOUCHER,PAID
4483886,70429340,862400,23280,ONLINE,PAID
4483888,70429348,327200,8840,ONLINE,PAID
4483889,70429351,450400,6760,ONLINE,PAID
4483891,70429398,119200,1560,ONLINE,PAID
4484456,70429419,371600,5560,CREDIT,PAID
4483893,70429442,920600,13720,ONLINE,PAID
4483894,70429445,777600,21000,ONLINE,PAID
4483897,70429510,578400,15600,ONLINE,PAID
4483899,70429515,746400,20160,ONLINE,PAID
4483900,70429518,252400,17680,ONLINE,PAID
4483903,70429604,494800,13360,ONLINE,PAID
4484645,70429682,215200,3240,DEBIT,PAID
4483906,70429696,847200,22880,ONLINE,PAID
4483912,70430034,283600,4240,ONLINE,PAID
4484290,70430062,909600,13640,DEBIT,PAID
4483915,70430088,835200,22560,ONLINE,PAID
4483916,70430091,586600,15840,ONLINE,PAID
4483918,70430134,502800,13560,ONLINE,PAID
4483919,70430170,597200,16120,ONLINE,PAID
4483924,70430207,519600,14040,ONLINE,PAID
4483925,70430235,122800,1600,ONLINE,PAID
4484710,70430238,454400,6800,DEBIT,PAID
4483926,70430257,831200,22440,ONLINE,PAID
4484436,70430328,286800,4320,DEBIT,PAID
4483935,70430356,718800,19400,ONLINE,PAID
4483937,70430534,99600,1480,ONLINE,PAID
4483942,70430635,163640,2440,ONLINE,PAID
4483945,70430717,105600,1600,ONLINE,PAID
4484737,70430839,211200,3160,DEBIT,PAID
4483947,70430844,1047760,15720,ONLINE,PAID
4483949,70430920,483600,13040,ONLINE,PAID
4483950,70430921,1272200,34360,ONLINE,PAID
4483951,70431101,778000,11680,ONLINE,PAID
4483953,70431116,423200,11440,ONLINE,PAID
4483954,70431117,646800,17480,ONLINE,PAID
4483959,70431184,111600,1680,ONLINE,PAID
4483960,70431203,212800,2960,ONLINE,PAID
4483962,70431240,238400,3560,ONLINE,PAID
4483963,70431292,735600,19880,ONLINE,PAID
4483971,70431448,760240,11400,ONLINE,PAID
4483972,70431476,223600,2920,ONLINE,PAID
4483975,70431533,64000,0,VOUCHER,PAID
4484714,70431533,35600,480,CREDIT,PAID
4483978,70431595,602800,16280,ONLINE,PAID
4483979,70431598,195960,2920,ONLINE,PAID
4483987,70431757,581200,15680,ONLINE,PAID
4483988,70431862,67600,1000,ONLINE,PAID
4483989,70431862,40000,0,VOUCHER,PAID
4483990,70431863,879000,23720,ONLINE,PAID
4483991,70431864,310800,4680,ONLINE,PAID
4483997,70431939,619000,16720,ONLINE,PAID
4484000,70432102,119600,1560,ONLINE,PAID
4484008,70432294,103600,1560,ONLINE,PAID
4484009,70432294,20000,0,VOUCHER,PAID
4484011,70432411,369200,9960,ONLINE,PAID
4486139,70432412,338000,0,MEAL_BENEFIT,PAID
4484015,70432536,635680,9520,ONLINE,PAID
4484016,70432537,123600,1840,ONLINE,PAID
4484017,70432537,40000,0,VOUCHER,PAID
4484018,70432594,1172400,31640,ONLINE,PAID
4484731,70432597,630000,8840,CREDIT,PAID
4484022,70432657,470800,12720,ONLINE,PAID
4484027,70432683,844400,22800,ONLINE,PAID
4484030,70432790,577200,8600,ONLINE,PAID
4484031,70432791,231200,6240,ONLINE,PAID
4484032,70432828,223600,2920,ONLINE,PAID
4484034,70432834,1042400,28160,ONLINE,PAID
4484035,70432866,489600,13200,ONLINE,PAID
4484036,70432903,531400,7960,ONLINE,PAID
4484037,70432904,389200,10520,ONLINE,PAID
4484039,70432974,451600,12200,ONLINE,PAID
4484043,70433005,326000,4560,ONLINE,PAID
4484046,70433114,581200,8640,ONLINE,PAID
4484048,70433116,371200,5560,ONLINE,PAID
4484049,70433117,434800,11720,ONLINE,PAID
4484052,70433151,92000,1400,ONLINE,PAID
4484053,70433226,616800,9240,ONLINE,PAID
4484054,70433231,678000,18320,ONLINE,PAID
4484055,70433233,494800,13360,ONLINE,PAID
4484056,70433268,1064000,28720,ONLINE,PAID
4484057,70433289,347600,4520,ONLINE,PAID
4484058,70433308,536000,7520,ONLINE,PAID
4484059,70433310,175200,2640,ONLINE,PAID
4484060,70433347,291600,4360,ONLINE,PAID
4484063,70433389,469200,12680,ONLINE,PAID
4484064,70433391,291600,4360,ONLINE,PAID
4484065,70433391,20000,0,VOUCHER,PAID
4484068,70433472,730600,19720,ONLINE,PAID
4484069,70433557,155960,2320,ONLINE,PAID
4484072,70433596,214800,3240,ONLINE,PAID
4484075,70433682,439960,6600,ONLINE,PAID
4484076,70433723,184800,2600,ONLINE,PAID
4484081,70433758,728400,19680,ONLINE,PAID
4486353,70433759,123600,0,MEAL_BENEFIT,PAID
4485407,70433802,406800,0,MEAL_BENEFIT,PAID
4484082,70433804,103600,1560,ONLINE,PAID
4484083,70433806,575600,8640,ONLINE,PAID
4484085,70433858,427200,11520,ONLINE,PAID
4484088,70433891,581200,15680,ONLINE,PAID
4484089,70433896,1304000,35200,ONLINE,PAID
4485778,70433907,154800,2320,DEBIT,PAID
4484091,70433921,732400,19760,ONLINE,PAID
4484092,70433921,32000,0,VOUCHER,PAID
4484094,70433954,553200,14920,ONLINE,PAID
4484867,70434005,239200,3600,DEBIT,PAID
4484101,70434035,580600,8640,ONLINE,PAID
4484105,70434132,185200,2600,ONLINE,PAID
4484106,70434135,776200,20960,ONLINE,PAID
4484107,70434136,346400,5200,ONLINE,PAID
4484110,70434194,725200,19600,ONLINE,PAID
4484637,70434221,514000,6920,DEBIT,PAID
4484113,70434228,636800,17200,ONLINE,PAID
4484114,70434229,779200,21040,ONLINE,PAID
4484115,70434254,207200,2920,ONLINE,PAID
4484116,70434255,123200,1840,ONLINE,PAID
4484124,70434343,540000,14600,ONLINE,PAID
4484126,70434348,181200,2720,ONLINE,PAID
4484127,70434365,808200,21840,ONLINE,PAID
4484131,70434408,526800,14240,ONLINE,PAID
4484132,70434410,622400,16800,ONLINE,PAID
4484134,70434511,965200,14480,ONLINE,PAID
4486535,70434659,263600,0,MEAL_BENEFIT,PAID
4484138,70434703,683200,18440,ONLINE,PAID
4484139,70434719,231200,6240,ONLINE,PAID
4484149,70435111,123200,1840,ONLINE,PAID
4484150,70435111,40000,0,VOUCHER,PAID
4484151,70435172,250800,3760,ONLINE,PAID
